source,url,status,type
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/CXX17.html#algorithm.CXX17.CXX17_inner_algorithms.transform_exclusive_scan,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Copy.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Copy.html#algorithm.Copy.variations_on_copy,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Copy.html#algorithm.Copy.variations_on_copy.copy_until,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Copy.html#algorithm.Copy.variations_on_copy.copy_while,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Copy.html#algorithm.Copy.variations_on_copy.copy_if_until,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Copy.html#algorithm.Copy.variations_on_copy.copy_if_while,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#algorithm.Misc.misc_inner_algorithms,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#algorithm.Misc.misc_inner_algorithms.none_of_equal,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#algorithm.Misc.misc_inner_algorithms.one_of_equal,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#algorithm.Misc.misc_inner_algorithms.is_decreasing,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#algorithm.Misc.misc_inner_algorithms.is_increasing,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#algorithm.Misc.misc_inner_algorithms.is_strictly_decreasing,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#algorithm.Misc.misc_inner_algorithms.is_strictly_increasing,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#the_boost_algorithm_library.Misc.misc_inner_algorithms.clamp,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#algorithm.Misc.misc_inner_algorithms.clamp_range,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#the_boost_algorithm_library.Misc.misc_inner_algorithms.find_not,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#the_boost_algorithm_library.Misc.misc_inner_algorithms.find_backward,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#algorithm.Misc.misc_inner_algorithms.find_not_backward,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#algorithm.Misc.misc_inner_algorithms.find_if_backward,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#algorithm.Misc.misc_inner_algorithms.find_if_not,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#algorithm.Misc.misc_inner_algorithms.find_if_not_backward,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#the_boost_algorithm_library.Misc.misc_inner_algorithms.gather,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#the_boost_algorithm_library.Misc.misc_inner_algorithms.hex,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#algorithm.Misc.misc_inner_algorithms.unhex,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#algorithm.Misc.misc_inner_algorithms.hex_lower,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#the_boost_algorithm_library.Misc.misc_inner_algorithms.is_palindrome,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#the_boost_algorithm_library.Misc.misc_inner_algorithms.is_partitioned_until,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#algorithm.Misc.misc_inner_algorithms.apply_reverse_permutation,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#the_boost_algorithm_library.Misc.misc_inner_algorithms.apply_permutation,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#algorithm.Misc.misc_inner_algorithms.iota_n,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/Misc.html#algorithm.Misc.misc_inner_algorithms.power,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/not_yet_documented_cxx17_algos.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/not_yet_documented_other_algos.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/reference.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/algorithm/reference.html#doxygen.algorithm_8hpp,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/apply__permutation_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/clamp_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/all__of_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/any__of_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/copy__if_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/copy__n_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/find__if__not_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/iota_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/is__partitioned_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/cxx11_2is__permutation_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/cxx14_2is__permutation_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/is__sorted_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/none__of_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/one__of_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/partition__copy_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/partition__point_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/equal_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/mismatch_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/exclusive__scan_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/for__each__n_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/inclusive__scan_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/reduce_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/transform__exclusive__scan_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/transform__inclusive__scan_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/transform__reduce_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/find__backward_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/find__not_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/gather_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/hex_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/is__clamped_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/is__palindrome_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/is__partitioned__until_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/minmax_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/minmax__element_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/boyer__moore_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/boyer__moore__horspool_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/knuth__morris__pratt_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/sort__subrange_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/string_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/algorithm/index.html,https://www.stage.boost.org/doc/libs/latest/libs/algorithm/doxygen/string__regex_8hpp.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/foreach/index.html,https://www.stage.boost.org/doc/libs/latest/libs/foreach/boost_dll/acknowledgements.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/foreach/index.html,https://www.stage.boost.org/doc/libs/latest/libs/foreach/libraries.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/foreach/index.html,https://www.stage.boost.org/doc/libs/latest/libs/foreach/foreach/extensibility.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/foreach/index.html,https://www.stage.boost.org/doc/libs/latest/libs/foreach/foreach.html#foreach.introduction,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/foreach/index.html,https://www.stage.boost.org/doc/libs/latest/libs/foreach/foreach/portability.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/foreach/index.html,https://www.stage.boost.org/doc/libs/latest/libs/foreach/foreach/pitfalls.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/foreach/index.html,https://www.stage.boost.org/doc/libs/latest/libs/foreach/foreach/history_and_acknowledgements.html,404,doc
https://www.stage.boost.org/doc/libs/latest/libs/foreach/index.html,https://www.stage.boost.org/doc/libs/latest/libs/foreach/foreach.html#foreach.introduction.what_is__literal_boost_foreach__literal__,404,doc
